899183850099696	西子灣恰豬滷味
165906636910786	茶的魔手-鹿港民生店
196522087053917	台灣婚紗．夏菲亞儷緻婚禮．台中婚紗
323613334362315	可米日式涮涮鍋
146256078901640	林口長虹汽車大樓隔熱紙
123930814348997	長虹汽車玻璃隔熱紙
661756580502003	采立蘭園
445787255498328	Luau ・ Pizza    柴寮披薩
563323783775310	長堤
393722990696843	Click Clothing & Clear Spa
284255365009191	本末中醫
583610355057681	七股杏安診所
379063898870752	博愛牙醫診所
743935345641067	新台安診所
105551786291373	科林助聽器
228718590558618	CliPick
180667888649133	清涼山護國妙崇寺
125073797658928	綺麗珊瑚文化園區
612783365450195	美式早餐屋 - 汐止仁愛店
1465778933643173	秋野屋日式食堂
104366703044358	雲開生活新樞紐
595201327186623	雲涵堡休閒民宿
150509318492378	雲門舞集舞蹈教室中正館
146320328768245	九份雲在屾房民宿
223100374554459	雲朵蒸餃
606085066074460	芸林動物醫院
299226766933156	花蓮雲朵莊園
118254514925277	幸運草小兒科診所
167025463352805	Clozzet
309697292375727	車路墘保安宮
465519013542256	財團法人高雄市私立慈聯社會福利基金會
104812509563216	Club Designer
183640569072	Primo
437914329616501	CLYTIE
613233932030541	其美通信
1518911424997704	Cm車體美研鍍膜
510838565671471	忠明中醫診所
310219125712640	張媽媽涼麵涼皮牛肉麵館
250310858431074	勤美術館 CMP Block Museum of Arts
121170214622569	香格里拉樂園
410658405722518	I star 酷魔星冰工廠
205745699574278	國立旗美高級中學 National Chimei Senior High School
275439782633228	鬥牛士精緻卡門市府店
573026302769139	Cms Motorcycle Studio
137640756257988	琴木銅樂坊
147074025311705	中國醫藥大學學生會
248008915281681	中國醫藥大學
1558896837670516	中美村/cmv
199222840203242	元大汽車-Save認證車聯盟
1399579110271314	高雄市私立長安護理之家
139739709381604	科葳數位影印中心
409302222450711	C NAIL-spa美甲
240635609321553	主賀機械廠有限公司-Cnc專業加工
132251163536586	菁寮無米樂
276991665662615	菁寮無米樂社區
143383805725127	無米樂
462696147138326	813美國代購
102070353248437	痞子英雄，三聯會臨海酒吧
533667516720171	海岸義大利餐坊
1765356083603383	岸讚冰品
387461324728828	茶花窯柴燒麵包坊
508478369205446	Co邦 好茶飲連鎖專賣店
115092601898619	國立自然科學博物館NMNS TW
215631015305417	Coca nana 可卡娜娜 髮型沙龍
391618160935902	橘妍舍美容美體spa整體美學
464875823581585	翎笙kitty形象管理中心社
666694776713398	CoCo義式創意霜淇淋
363698550339375	全民涼麵
123415987825770	coco.Brownies 可可布朗
121823554631826	Cococa's dressing place
374493979307753	椰子海岸民宿
162731013887669	Coco都可 - 花蓮區
187135831351705	咕咕G寵物城-永和店
711953802161022	可可米 童衣舖
203121369726878	爺子樹海景民宿
267393356678508	可狗美寵物沙龍
175448209163586	費奧納咖啡館
320769027948289	咖啡樹咖啡館
329162900517024	行深咖啡館
496515847095076	東山咖啡文化館
672486329454285	烘大師鮮焙咖啡垂楊店
402446253190450	豆典庭園咖啡
247151918668893	日月星舞民宿
304245716266538	在欉紅珈琲 Red on Tree Le Café
185630624790809	木川崌咖啡
432460246827585	舊烘爐
534289493349062	禾富食品 Cat Cafe
285043138278186	咖啡轉角
152398235310	咖啡弄
201806816498087	咖啡弄忠孝店
112295342181143	咖啡弄敦化店
151248488271983	咖啡弄士林店
142949805768414	咖啡弄站前店
186922488032238	咖啡弄ATT店
194150480653566	咖啡弄劍潭店
157278397798197	Coffee Arts
116498255096776	奧斯汀人文咖啡austin coffee
733349850022370	立志咖啡吧。
152737874906164	貝登咖啡工坊
336381206515452	C&brunch
781148165235269	咖啡庫
298116233619045	Coffee Dog複合式寵物生活館
431329103635982	綠水糖-二聖店
187460611411965	民生工寓 coffee essential
1550495245162300	火焰行動咖啡
326030877530962	荷俚特咖啡館武廟總店
101953879851941	咖啡林咖啡
157699341090252	原味咖啡
553711121326568	ORO咖啡
381485685214743	咖啡工場 CoffeePlus
510680112365729	Coffee+永和成功店
537866282946505	旅沐豆行興安店 Coffee Remus-Shing AN
159167010816398	Coffee  Slow
219590594733481	據點咖啡
488395457906059	咖啡時間Coffee time
601577663193035	咖是緣飲料店
373789866042317	私人藏豆
276921289016225	Coffer Coffee 咖啡箱
249762421876360	Cogito Marketing Co.
531539306870145	COIN.
421925231195893	可音音響 Coin Audio - Living a Beautiful Life with Music
669167299809525	錢源日式涮涮鍋-楠梓店
217865784895186	豆采龍兒童藝術中心
525257977512891	【可樂旅遊】苗栗門市
131565304269	可樂旅遊
181487358692397	Cold Stone 酷聖石 廣三門市
483981921713647	新店家樂福Cold Stone冰淇淋
387046401404610	C Spa喜泉台南文化中心店
141515055992352	臺北市中山運動中心
202537576437856	青山外語(東區校)粉絲讚
1394148824164358	茂隆旅行社
147253871976785	正修科技大學幼兒保育系
109566699080903	正修科技大學圖資處
192376377495042	崇聖汽車
1483098775236979	池上美食-宛美越南河粉
349572508501552	超神鮮10元壽司
863526433676837	彰化香山慈惠堂
666472566734417	春町日本料理
422018671207364	台南市工商服務職業工會
427291884065397	采緹美容美甲工作坊
135890506579885	CTCE select shop Korea。精品
1436325699951863	CT city 小城市
146079828782803	CTC 煌旂車業
554826177901004	大進商行
244214405648175	洗頭殿
200579681303	基督教台灣貴格會合一堂
650154598330469	茶湯會路竹店07-6963100
1404538153132047	Taipei CT House
1393294754219153	中信房屋吉安真好團隊
540788382605312	中華台灣國術會
224011974337935	橋頭馬光中醫診所
576910752343055	傳統嫩豆花
464843946934245	中天眼鏡 逢甲店
264254623630113	溪頭青年活動中心
167618663347849	Ctrl Plus手創銀飾精品
1422379801315343	神腦國際 新莊幸福門市
1520743778174244	神腦國際台中東興門市
1454881618067075	神腦數位台中東山門市
420991548057046	Senao 神腦國際-高雄漢民門市
210073292359592	彰化縣立彰泰國民中學
318465694943633	斗南運動用品
418689311498743	普樂棒壘精品店
758562980855822	清桃源民宿
377078585662213	建國科技大學愛心慈幼社
233500293362431	西土瓦jasmine手作
210428025731361	信源電器有限公司
480725395351124	華山 Cube Brunch 丘比手作土司早午餐
10150089110710142	方塊插頭服飾店
664303376929047	粗 Brunch & Cafe
138253489701767	粗茶淡飯懷舊餐館
499012580181164	布穀鳥麵包坊
112677642096579	Cue Me Fun 鬆吧
119409358237287	錦玉海產飲食店
396983867073258	CU HOTEL Taipei 西悠飯店-台北店
235601396516787	翠豐茶業行銷有限公司
457122781051205	翠華巷36號
207834755968593	大安料理遊樂場
269528529852374	萃御手作茶。關東煮
483350778370874	胖蘇酥魷魚
245501886774	花蓮 天璽商務飯店
125146537553788	文化城牛肉麵
227708543952285	三三文創聚落
234218630034135	竹山文化園區
612341828790362	CUMAR.bac 美鞋時尚報導
566723620023471	春輝跆拳道訓練站
197280263624415	金村花園民宿
128326857367613	厝邊頭尾hair salon
606791149421137	C.up C+板橋中山店
328441563894997	Cupidon Cafe 艾比特咖啡
690214741056209	涮八秒湯咖哩-中和南華店
495113373836837	咖哩匠 Curry Champ
204481889577251	石神 石頭火鍋
187083418027526	蕃茄咖哩洋食館
231011593687938	咖哩wu
149489021816741	遊標廣告事業有限公司
671223846244256	正美窗簾東興店
216893378339464	Curves 可爾姿竹北文信店
110237849087738	Curves可爾姿永和福和店
152344938305649	Curves可爾姿 蘆洲徐匯店
487012828017151	Curves高雄鳯山青年店-女性專用30分鐘健身中心
342024705809063	Curves中壢高中店(女性專用健身中心)
193879173974551	Curves 可爾姿中壢環北店
1419887368243409	Curves 台大公館
311073538982004	Curves女性專用30分鐘環狀運動
429588720427749	Curves 可爾姿民權龍江店
169096333201282	Curves新竹民生店-女性專用30分鐘健身中心
424894710952724	Curves民生圓環店
135578693206167	Curves可爾姿汐止中興店
167855666640204	Curves 可爾姿新莊新泰店
451686891557724	Curves 可爾姿圓山花博店
633538943356916	Curves可爾姿左營高鐵店
150810531603732	Curves 可爾姿忠孝敦化店
372467782832468	卡市達創業加油站
369227156530753	中華科技大學工管系系友會
568217796558397	Custom Ottobike Sticker
553461861363582	中國科技大學建築系學會
1420701811523413	萌牛鮮奶鍋
290030397678356	A波雜貨店
496543263716758	小萊特
296312820518606	Cute Hair Salon
642219132497181	俏妞寵物生活坊
104340812959906	Q娃之滷
169478259754109	Cv黑色天使甜點餐廳
242807472547335	錦城漫畫影音館  瑞豐店/師大店
632838503432544	視康佳眼鏡公司
425591670911468	讚不絕口勤益店
263935216970725	培昌企業有限公司
360275947357531	Time Cafe (時光。跡)
124308127646018	珍味活力粥總店
335424859915894	維登牙醫診所-桃園
280291315475733	維欣牙醫診所-五股
1413994562156061	竹圍國中學習中心
326909054125091	好心藝 Created With Love
244838855635348	高雄市政府社會局兒童福利服務中心官網
190717871026508	采欣醫美
213318922190711	拉亞漢堡至公店
463767536975179	采妍醫美
494871793968664	誠藝牙體技術所
126005244264487	社頭在地好飲品青藍茶坊
201557473269366	中華佛教青年會
109869805768527	救國團新北市新莊區團委會
582758258408352	救國團花蓮學苑
357235814290693	觸口自然教育中心(Chukou Nature Center)
146178078773111	仙客來海鮮庭園餐廳
360503644992	財團法人自行車新文化基金會
243192205761084	風動單車生活館 (Team Wind Bike Shop)
321713027857177	CYCLO洛城牛肉粉
152545528246376	救國團苗栗縣團委會活動專區
135898716479874	筌耀車體鍍膜高雄創始店
587970574571928	金鑛咖啡-嘉義中山店
458647920843537	手工訂製鞋 CYC Handmade Shoes
397010380373873	中原會館
166741863394382	佳瑩舞蹈團
478412445586565	長榮海事博物館
300668920053132	朝陽服飾材料街區
118532178342450	龍輝樂器行
393528284119518	長盈國際專利商標事務所
555957427819022	KFM嘉義店
366427433424847	十里荷塘生活養生館
186254254744420	中悅麗緻婚紗
149685295092351	承易懋企業有限公司
1429403227289481	長益機車精品
225871177425165	金塊運動大聯盟
195459577166338	嘉義市博愛國小
126430667414071	至育星棒壘用品專賣店
362705750433198	健佑舒活中心
227053300683448	中原夜市嘉年華
195756060452573	大王千金麻糬
661850683826063	7-11 詮祥門市
299111383481157	群麗婚紗粉絲團
137651789756448	群億車業
245985515440752	朝陽科技大學發明創意中心
552690908099640	小琉球喜洋洋黑砂糖剉冰
380410458769433	D&A Burger Store
181069248766811	Toyota認證中古車和中汽車彰化所
390778947712012	Daily Double
328521817268674	沙鹿大呼過癮臭臭鍋
533022553443385	紐約整形外科-台中
167610596629223	迪克單車
427472814034391	Depth Rhythm專業舞蹈工作室
300914919954808	東欣車業
698487290172672	鴨霸鍋薑母鴨
213350592136405	丁師傅麻糬
1444688345778151	信安按摩-新店北新店
655058507889495	住商不動產北高雄龍勝加盟店
623740177721122	台北加油讚
232834453535436	磐石資三忠
207815592563606	D2 & CHIC Hair Salon
431312036977763	清鬆掏耳朵專門店
168872786489701	大東文化藝術中心
532473546795370	大強麵店
1465875920305592	彰化市～大媽的店
195401833809577	大學口胡椒餅
313012955400881	大台中四海豆漿
217875385839	籃球部落 DA VILLAGE
617485034929345	〝元新車業〞 技研開發
383300718380015	溫洲大餛飩
453660661378253	大隘山莊
121860016201	大愛電視 Da-Ai TV
1386271088303444	大安分駐所
345365235629704	臺中市大安區農會
337594332956296	新北市大安庇護農場
108527799321011	大安醫院
414118541989884	大安排骨店
156727074495642	大安親婦幼用品店
511246492224012	大安皮膚專科診所
366300860137458	大安社區大學烏克麗麗音樂教室
201635059870915	大安元氣堂中醫診所
108715879291022	大坂家本舖
481075108617006	大阪健身俱樂部小港館
340237119439898	大北京麵食餐廳
452387748187147	大餅臉西式炸蛋餅
424422070995338	大埔大腸香腸
100733310112645	大埔火雞肉飯
660776383940084	大口張
144701712241604	打茶串燒
203703722992543	大昌牙醫診所
217526135058362	YAMAHA北區
311291709006436	大吃小算台南鱔魚麵 - 仁化店
174450752708200	大春車業
522015891193918	DAC 機車精品百貨
1416275908632753	達.Com雞排
124960474323183	大大茶樓-【台南德安店】
367058690047906	大大茶樓-【台中復興店】
489816307719065	大大茶樓-【台北南京店】
401504466584504	大大茶樓-【新北永和店】
296716917110816	大大茶樓-【高雄和平店】
529458740466187	潔車屋-專業汽車美容
691634947537788	Da Da  Baby
1430222313881231	大川動物醫院
464001553697352	溫馨咖啡館-dadada cafe
128525620529232	大稻埕戲苑
494589600655350	DAD 晨食老爹 breakfasts & café
630758226944287	Daddy's 美式餐廳
753283074689223	Dade牙醫診所
176768789024394	大德寺  【台南楠西】
513011762160273	大匠設計
187524367932618	大都會餐廳
142665645920102	大東平價現炒
207201179403625	大豆豆嫩骨飯/麵
153993504656516	定安診所
460816333971885	大肚五路財神廟
188227354716066	50嵐大墩1店
1389503547974866	大發水煎包
274011582628714	大芳麻糬
137627466312946	小琉球大峰民宿
219988118140573	大豐麵食專賣店 - 公益店
226905137362458	根旺鋁門窗
1521245631464924	大豐花卉
220140511466013	大福牛肉麵‧水餃
605307822827542	秋紅谷第一排
358771894161457	台南大福機車座墊行
302422016516906	大方冰品 斗六店
133862990015971	大方賽車場
124932177642699	大港早餐店
122525754444275	大港埔祖師廟
589700807730405	大崗山觀風聽月景觀餐廳
134621756681452	大根屋壽司店
464314246940385	打狗阿文豬腳
203188666363522	唐棉茶飲-板橋總店
104792303023508	大光國小
1499954463563166	溫馨小窩
462322940468010	大鍋麵飯小館
477953028916142	大韓門韓式料理
194357194012977	大和院客家美食
101716326701445	大和診所 Ta Ho Psychiatric Clinic
311473195574893	大豐西點麵包坊
122912811212776	大將食事
274975685972358	大將日本料理
617673488260956	大華理髮廳
252562101448724	湖莓宴主題餐廳
248101123734	大湖基督教神召會
102133696650868	大湖瑪琪朵
202991616504620	紅色琉璃瓦草莓園
203810892966000	大湖酒莊
508884309161424	大呼小叫珊合通訊崇學店
1436623736590052	大業藝能館
158158460904595	大發生猛海鮮
680273512002992	日商第一施設工業股份有限公司台湾分公司
222467541126967	黛晶美甲沙龍
418276718228302	大海拉麵Group
352387831495411	色之古
789459491065352	Color park 玩美造型 與眾不同
185211581608545	彩虹雨
311843152247932	山采家民宿
556130094445796	Color Roast cafe 咖樂烘豆
604732149537768	彩色糖衣
662603720419811	彩軒茶語 Color Tea
187412934760326	采葳國際婚慶
733196220024161	采楓庭山莊
467224073367479	真心蓮坊股份有限公司
288292324653531	台東哥倫比亞美語
525316450840340	吸引力迷你火鍋（原中庄廟口）
196544880452815	康寶婦嬰健康生活館
443662079080788	焦糖喵喵棉被窩
417478874942425	疆敬酒-新疆串燒
137321456377422	格米兒Comeal cafe
212198914251	Comebell 小酌館-原敲鐘
400108013379909	康煲牛肉麵
278867598920865	嘉義comebuy
651349328213858	康承親子概念藥局
681999925193976	康健診所-台灣抗老第一品牌
589797091070313	Come Here Bar,Angel&Annie
684328374988873	晉家門
309747059159574	吃吃看小吃館
223825581026738	晶湯匙泰式主題餐廳 Crystal Spoon
195329497201040	銀湯匙泰式火鍋Silver Spoon
308712542484852	桐湯匙壽喜燒 Tung Spoon
198897833474979	The Fat Olive Pasta&Cafe胖橄欖義式餐廳
191839630895007	宿囍 Backpacker
1431805433721387	書浮旅徒。
258515594258949	康博牙醫診所
126856407324497	漫畫國度
269763143113755	漫畫茶站::中安店::
167945586634613	豆点符号 Comma Cafe'
489419591167982	逗點音樂教室 逗點樂器
100569523347804	CWEF 天下經濟論壇
125672937639968	Companio 手作。食事
144506638945090	COMPASS XIMEN
308300735850869	禾拾美事
436042093100337	電腦屋
303235706445299	美商康健生技生活館
270775779637395	府城豆花
1500032746879587	可邁設計
107831242627444	Conception Design Co., Ltd.
208449385985579	康情涼麵
1409483692613618	康和耳鼻喉科診所
1404484619767292	私房語複合式咖啡坊
1497640557181120	嘉義雄雞肉飯
176072085883836	蔥派王
130823133775161	蔥咬麵團-炸蛋蔥油餅
542298069142643	蔥抓餅
1317885708351190	Connie's painting garden
165870122877	中華民國消費者文教基金會
313063751843	大陸眼鏡公館時尚精品旗艦店
299417563416991	大陸眼鏡(蘆洲店)
305945462765573	康泰保全股份有限公司
423505414331016	淡水貨櫃屋小鋪
191752767536278	桐話
169508753111854	CONTROL FREAK
137815316359783	蕉城珍饌會館
318630651611317	314手作廚房
351458811607128	38度c串烤居酒屋
452236288120689	庫克美式燒烤
566369426775495	阿錦鱔魚意麵
208419535961875	伍艾苓手作坊
185383794836885	冠亨食品行
162942690433069	餅之鋪 食品暢貨中心
186657968100543	爽烤 - 新店 安坑店
557150591044671	車酷頂級美車工藝 - 台中福田店
240813026020786	Coolcar車酷頂級美車工藝(花蓮店)
1410627292542856	COOL CAR 車酷頂級美車工藝 新竹店
207696786002609	Coolcar車酷頂級美車工藝（文中店）
1449297458624036	Coolcar車酷頂級美車工藝 - 台南永大店
128091420599101	Cool Cut
138640649646825	Cool Design 創意倉庫
231215493591532	酷狗寵物自助泡泡屋
723890517700495	毛寶貝寵物美容店
255478141252769	原價屋 高雄建國一店
168388266682018	Coolplay酷頑創意霜淇淋
193807237440246	酷SIR 甜品屋
240722926027118	Copain Italian Fine Food 義式廚房
1554018338154780	精彩數位影印輸出
368876123190094	轉角機殼。天鑚奈米鍍膜館_彰化店
500153023402689	街角廚房
120074528078890	CORNER角落(Hair salon)
1375813129307740	轉角公寓‧澎湖民宿
195159747161250	Corner Cafe 街角複合式餐坊
805109429556332	艾美鞋坊-精品店
113696892048994	街角二號音樂主題餐廳
416415575040172	向口咖啡
382301568575513	街角169
1415711642022968	転角 。炭燒本鋪
145983502130552	街角音樂餐廳
117897118250544	轉角26Villa
494939730549171	平溪＊街角２８
616960628315001	品  專業飯盒 tea&coffee
209177585875898	Corner Cafe 轉角咖啡館
133922396781617	幸福96咖啡屋
123616614355212	轉角藝術
313773748813611	角落咖啡 Corner Cafe'
371903312967	CORNER.1
244841519000138	角落手工抓餅
273541099521951	玉米家
145725295564775	林記燒番麥
147240228782252	礦物水
510593079014174	鐵皮屋 烤物。鍋物。料理
272193052877515	Cosplay便利屋 台南店
279922235374783	可思麗法式烘焙
516281041736418	康是美北大門市
1398690807009419	康是美楓康門市
1415859981990698	康是美景新門市
266203120153315	康是美澎湖門市
419874688085304	康士美牙醫診所
621689004586677	康是美德賢門市
374921375940172	康是美金門門市
221827611206753	Cosmic Light 宇宙光全人關懷機構
176950239062768	CosmoPINK粉紅教主內精品睡衣專賣
523992151038194	好車多 costcar
263848756965968	COSTUMICE CAFÉ
113402058754354	科士威 - 高雄大昌店
233108546765605	科士威 - 台中逢甲店
497306787038213	科士威 - 南投埔里店
169936803067215	科士威 - 台北復興店/台北銷售中心
126599624086720	編織風情名店
170230619702003	東華大學藝術學院
279505948785372	夜坡義大利餐廳
278220545625819	司貝堤複合式餐坊
288129477982930	小木屋鬆餅
445719735484848	奇藝造型棉花糖
483469208410960	藍色.棉花糖
109994435699880	棉花田Café
150873218413011	Coucou ma Gourmande - 嗨，貪吃鬼法式點心。
108005365946047	CouCou 舞蹈工作室
104850859597886	竹子湖鄉椿食館
644669652231173	夫妻臉咖啡 Couple Faces Cafe
192642420761252	Couple Pasta
127828697398397	Couronne法式精緻婚禮喜餅
453296338034496	柯芬莊園Coven garden
333293623439852	柯芬園咖啡館
524938790855971	彰化奇膜屋
603824332963838	Cover Taiwan
186642281433732	虎尾品香牛肉麵館
537768152925897	角頭炙燒牛排 Cow Boss - 板橋湳雅店
743206632373999	角頭炙燒牛排 Cow Boss - 永和樂華店
304238299645001	角頭炙燒牛排
326369827407600	捷安特/牛仔單車文賢店
613603455333905	牛仔啤酒屋
1374638482811612	牛公爵美式牛排
478426335591381	太將鍋-苓雅店
168318429938678	牛の窩民宿
565930183506076	牛老娘 - 牛肉麵店
207813462737530	Cozy Diner 可里小餐館
327535917353634	慢慢租車店-後壁驛頭
619314561433447	暖窩 咖啡 舒食
156798097823164	Cozy Kitchen 可里廚房美式牛排餐廳
174715092548228	COZY
195859070471516	高雄CP普利車業
390891450972334	嘉鵬汽車
508838615864701	翠屏里廣播電台-高雄市楠梓區
356003171196809	歡迎加入翠屏社區發展協會關懷站志工大家庭
584131068314139	欣吉鑫會計師事務所
167689302326	政大公企中心
224146817618874	喬邦中醫診所
145656035481297	京華城
222246577882185	華膳空廚美食館(高鐵青埔站五號閘口)
610913205691075	昌平炸雞王 大里店
175078902648255	基隆正濱教會
1514976338730391	Cp火烤牛排
426898150743503	中國文化大學史學系
170665332976429	螃蟹屋
119983378185907	卡夫特Craft精釀啤酒專賣店
344051255690908	鶴橋日式居酒屋
196199350416915	Yamaha YSP 定財車業
642234665796446	新亂剪leo總監
400079280104737	Crazy Cut亂剪永和店
178531722340596	新亂剪武昌mini店
186348281531184	Crazy
123435007854627	Phone Case 瘋殼子
380158338690695	瘋狂玩家
139926612849206	新莊騎士瘋
566997950005885	師大附中電算社CRC35th
793334787383279	師大附中電算社 36th
122701901074620	CRE.a創意美型沙龍
404348486350093	克里姆晨食-安和店
612651948784465	月光森林粉絲團
436977256420004	Creative 美甲美睫
102519656480400	創義麵 Creative Pasta
112398005586616	Creative Pasta 創義麵東海店
239108759523852	Creative Pasta 創義麵萬芳店
772692262760580	皇冠手工皂
246276765494902	締造完美 健康美妍-彰化館
716775108345282	創意家行銷
259432534185198	溪南寮興安宮
196645592084	CREEP-LEATHER 手工皮件
339574786153545	李伯蒼提琴工作室
549918745052542	Creole Pasta
586325044765327	富春手作料理私廚Creviv260
168802049865702	不一樣鱷魚生態農場
580438148674917	跨越單車精品
165093673523167	合十健康屋
141070699341968	冠群卡車修護廠
196382607042610	漫遊舍民宿-花蓮民宿
121012638069212	奇貝水族館
665762790102620	雪晶鑽
163790940471343	韓Crystal
198253310186535	創視精品眼鏡
159559617490977	成春智地政士事務所
372871309435629	中山眼鏡視光中心
215620321833810	夏恩英語－員山分校
774558972557787	嘉興電子材料行
661373640540688	千香漢堡總店
1494260707509966	中華民國圖書發行協進會
679535105438830	Cold Stone 屏東門市
1424524304468309	清心福全冷飲站 苗栗公館大同店
203692786339370	僑善國小
1406812409558992	社團法人高雄市兒童發展協會
130524270301526	池上鄉農會
597784293615434	慶昇樓餐廳
564676790232658	禪心閣會館
585216968257902	格蘭英語青溪分校
506858122732038	魚寮居
157523397705200	中山高中社聯會
589571337721352	無竹圍厝 長生亭
183289631720310	旗山國中
250774785068609	臺南市立建興國民中學學生會
160899713971374	彩市子商行
505268789495393	五色鳥畫室
341640105860707	桂園自然生態農場
504259452932641	采飛美學 Color Fashion
238995136285217	彩色糖果童裝小舖
119258121572664	五顏六色科技有限公司
661884890548393	咖樂活咖啡 Colorful Cafe
243525669121740	卡勒芙咖啡
1444918719065100	Colorful Garden 卡麗芙‧指妝園
146126848775038	Colorful Nails色彩美甲
169529319791036	Istone悅石品牌識別
